Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
45,,wifi,19:8:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-47,-45,82%,79%,26.5129028,80.2321011
46,,wifi,19:8:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129028,80.2321011
47,,wifi,19:8:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129028,80.2321011
48,,wifi,19:8:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-46,-45,80%,79%,26.5129028,80.2321011
49,,wifi,19:8:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-46,-45,80%,79%,26.5129028,80.2321011
50,,wifi,19:8:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-46,-45,80%,79%,26.5129028,80.2321011
51,,wifi,19:8:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-46,-45,80%,79%,26.5129031,80.2321011
52,,wifi,19:8:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-48,-46,-45,78%,79%,26.5129031,80.2321011
53,,wifi,19:8:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-46,-45,80%,79%,26.5129031,80.2321011
54,,wifi,19:8:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-46,-45,80%,79%,26.5129031,80.2321011
55,,wifi,19:9:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-46,-45,80%,79%,26.5129031,80.2321011
56,,wifi,19:9:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-46,-45,80%,79%,26.5129031,80.2321011
57,,wifi,19:9:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-46,-45,80%,79%,26.5129031,80.2321011
58,,wifi,19:9:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129117,80.2321091
59,,wifi,19:9:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129117,80.2321091
60,,wifi,19:9:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129117,80.2321091
61,,wifi,19:9:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-45,82%,79%,26.5129117,80.2321091
